"sf__Id","sf__Created",Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"0032A000039NMp2QAG","false","0032A000039NMp2QAG","Delete","No Activity 3+ Years","false","Not Synced"
"0032A000039NiQEQA0","false","0032A000039NiQEQA0","Delete","No Activity 3+ Years","false","Not Synced"
"0032A000039NsF7QAK","false","0032A000039NsF7QAK","Delete","No Email or Phone","false","Not Synced"
"0032A000039NzUfQAK","false","0032A000039NzUfQAK","Delete","No Email or Phone","false","Not Synced"
"0032A000039NzhUQAS","false","0032A000039NzhUQAS","Delete","No Activity 3+ Years","false","Not Synced"
"0032A000039O4wiQAC","false","0032A000039O4wiQAC","Delete","No Activity 3+ Years","false","Not Synced"
"0032A000039O52MQAS","false","0032A000039O52MQAS","Delete","No Activity 3+ Years","false","Not Synced"
"0032A000039O5HbQAK","false","0032A000039O5HbQAK","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00003CK4vfQAD","false","0032A00003CK4vfQAD","Delete","No Email or Phone","false","Not Synced"
"0032A00003CK6SxQAL","false","0032A00003CK6SxQAL","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00003CK6oKQAT","false","0032A00003CK6oKQAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NLjTnAAL","false","0033j00002NLjTnAAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NLmDFAA1","false","0033j00002NLmDFAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NLpl9AAD","false","0033j00002NLpl9AAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NLplOAAT","false","0033j00002NLplOAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NLtmZAAT","false","0033j00002NLtmZAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NLtqgAAD","false","0033j00002NLtqgAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NM3wvAAD","false","0033j00002NM3wvAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NM3xFAAT","false","0033j00002NM3xFAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NM5zlAAD","false","0033j00002NM5zlAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002NM9d3AAD","false","0033j00002NM9d3AAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODneDAAT","false","0033j00002ODneDAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODnqiAAD","false","0033j00002ODnqiAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODp4dAAD","false","0033j00002ODp4dAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODqd8AAD","false","0033j00002ODqd8AAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODqekAAD","false","0033j00002ODqekAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODqiwAAD","false","0033j00002ODqiwAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODr3uAAD","false","0033j00002ODr3uAAD","Delete","No Email or Phone","false","Not Synced"
"0033j00002ODrzIAAT","false","0033j00002ODrzIAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODs2WAAT","false","0033j00002ODs2WAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODs2gAAD","false","0033j00002ODs2gAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODs7RAAT","false","0033j00002ODs7RAAT","Delete","No Email or Phone","false","Not Synced"
"0033j00002ODsGJAA1","false","0033j00002ODsGJAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODsIBAA1","false","0033j00002ODsIBAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODsIKAA1","false","0033j00002ODsIKAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODsIPAA1","false","0033j00002ODsIPAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODsIUAA1","false","0033j00002ODsIUAA1","Delete","No Email or Phone","false","Not Synced"
"0033j00002ODsIZAA1","false","0033j00002ODsIZAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODsIjAAL","false","0033j00002ODsIjAAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODtbKAAT","false","0033j00002ODtbKAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODwAcAAL","false","0033j00002ODwAcAAL","Delete","No Email or Phone","false","Not Synced"
"0033j00002ODwcyAAD","false","0033j00002ODwcyAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODwdcAAD","false","0033j00002ODwdcAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODweaAAD","false","0033j00002ODweaAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODwekAAD","false","0033j00002ODwekAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODxXZAA1","false","0033j00002ODxXZAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODy6AAAT","false","0033j00002ODy6AAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODyFHAA1","false","0033j00002ODyFHAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODyFvAAL","false","0033j00002ODyFvAAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002ODzG7AAL","false","0033j00002ODzG7AAL","Delete","No Email or Phone","false","Not Synced"
"0033j00002OE1LuAAL","false","0033j00002OE1LuAAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE1M9AAL","false","0033j00002OE1M9AAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE1MJAA1","false","0033j00002OE1MJAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE1MTAA1","false","0033j00002OE1MTAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE1N7AAL","false","0033j00002OE1N7AAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE1SCAA1","false","0033j00002OE1SCAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE3D4AAL","false","0033j00002OE3D4AAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE3DsAAL","false","0033j00002OE3DsAAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE3baAAD","false","0033j00002OE3baAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE3eKAAT","false","0033j00002OE3eKAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE6WHAA1","false","0033j00002OE6WHAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE6X5AAL","false","0033j00002OE6X5AAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE6cPAAT","false","0033j00002OE6cPAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OE7B2AAL","false","0033j00002OE7B2AAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OECuMAAX","false","0033j00002OECuMAAX","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OELf1AAH","false","0033j00002OELf1AAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OELg4AAH","false","0033j00002OELg4AAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OELr7AAH","false","0033j00002OELr7AAH","Delete","No Email or Phone","false","Not Synced"
"0033j00002OELzLAAX","false","0033j00002OELzLAAX","Delete","No Email or Phone","false","Not Synced"
"0033j00002OEOxcAAH","false","0033j00002OEOxcAAH","Delete","No Email or Phone","false","Not Synced"
"0033j00002OEOy1AAH","false","0033j00002OEOy1AAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEOykAAH","false","0033j00002OEOykAAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEOzdAAH","false","0033j00002OEOzdAAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEPTTAA5","false","0033j00002OEPTTAA5","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEQHaAAP","false","0033j00002OEQHaAAP","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OERXQAA5","false","0033j00002OERXQAA5","Delete","No Email or Phone","false","Not Synced"
"0033j00002OERvhAAH","false","0033j00002OERvhAAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEXJfAAP","false","0033j00002OEXJfAAP","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEXJkAAP","false","0033j00002OEXJkAAP","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEYN3AAP","false","0033j00002OEYN3AAP","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEYUsAAP","false","0033j00002OEYUsAAP","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEaibAAD","false","0033j00002OEaibAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEbYgAAL","false","0033j00002OEbYgAAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEdFjAAL","false","0033j00002OEdFjAAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEdG3AAL","false","0033j00002OEdG3AAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEdXEAA1","false","0033j00002OEdXEAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEjyYAAT","false","0033j00002OEjyYAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEk5KAAT","false","0033j00002OEk5KAAT","Delete","No Email or Phone","false","Not Synced"
"0033j00002OEk5UAAT","false","0033j00002OEk5UAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEpnMAAT","false","0033j00002OEpnMAAT","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEvmsAAD","false","0033j00002OEvmsAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEvn2AAD","false","0033j00002OEvn2AAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEy3oAAD","false","0033j00002OEy3oAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00002OEyPYAA1","false","0033j00002OEyPYAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DLQePAAX","false","0033j00003DLQePAAX","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DLQg1AAH","false","0033j00003DLQg1AAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DLRe9AAH","false","0033j00003DLRe9AAH","Delete","No Email or Phone","false","Not Synced"
"0033j00003DP1SfAAL","false","0033j00003DP1SfAAL","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DP1TOAA1","false","0033j00003DP1TOAA1","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DP4ggAAD","false","0033j00003DP4ggAAD","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsfqMAAR","false","0033j00003DsfqMAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00003Dsfr5AAB","false","0033j00003Dsfr5AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsfvvAAB","false","0033j00003DsfvvAAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Dsj9IAAR","false","0033j00003Dsj9IAAR","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DsnVEAAZ","false","0033j00003DsnVEAAZ","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DsnX5AAJ","false","0033j00003DsnX5AAJ","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsngaAAB","false","0033j00003DsngaAAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DsnhqAAB","false","0033j00003DsnhqAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsnmbAAB","false","0033j00003DsnmbAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsnrgAAB","false","0033j00003DsnrgAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsnvYAAR","false","0033j00003DsnvYAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsoJ4AAJ","false","0033j00003DsoJ4AAJ","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsqPmAAJ","false","0033j00003DsqPmAAJ","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsqZYAAZ","false","0033j00003DsqZYAAZ","Delete","No Email or Phone","false","Not Synced"
"0033j00003DsvO4AAJ","false","0033j00003DsvO4AAJ","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DswmeAAB","false","0033j00003DswmeAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00003Dt16XAAR","false","0033j00003Dt16XAAR","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Dt6DIAAZ","false","0033j00003Dt6DIAAZ","Delete","No Email or Phone","false","Not Synced"
"0033j00003DtAmFAAV","false","0033j00003DtAmFAAV","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DtHPtAAN","false","0033j00003DtHPtAAN","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DtHQcAAN","false","0033j00003DtHQcAAN","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Dv1RmAAJ","false","0033j00003Dv1RmAAJ","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003DvBqOAAV","false","0033j00003DvBqOAAV","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FdlnRAAR","false","0033j00003FdlnRAAR","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FeCu1AAF","false","0033j00003FeCu1AAF","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FeDUnAAN","false","0033j00003FeDUnAAN","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FeGQiAAN","false","0033j00003FeGQiAAN","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FefWaAAJ","false","0033j00003FefWaAAJ","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FelifAAB","false","0033j00003FelifAAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FenpQAAR","false","0033j00003FenpQAAR","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FeoAxAAJ","false","0033j00003FeoAxAAJ","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Feq6TAAR","false","0033j00003Feq6TAAR","Archive","Old Inactive Contact","false","Not Synced"
"0033j00003Fezh2AAB","false","0033j00003Fezh2AAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Fezh7AAB","false","0033j00003Fezh7AAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Ff36jAAB","false","0033j00003Ff36jAAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Ff3DGAAZ","false","0033j00003Ff3DGAAZ","Delete","No Email or Phone","false","Not Synced"
"0033j00003Ff5MMAAZ","false","0033j00003Ff5MMAAZ","Delete","No Email or Phone","false","Not Synced"
"0033j00003Ff5MgAAJ","false","0033j00003Ff5MgAAJ","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Ff6jrAAB","false","0033j00003Ff6jrAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00003Ff76gAAB","false","0033j00003Ff76gAAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Ff9RLAAZ","false","0033j00003Ff9RLAAZ","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FfF0qAAF","false","0033j00003FfF0qAAF","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FfFIoAAN","false","0033j00003FfFIoAAN","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FfHylAAF","false","0033j00003FfHylAAF","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FfXMHAA3","false","0033j00003FfXMHAA3","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FgnUQAAZ","false","0033j00003FgnUQAAZ","Delete","No Email or Phone","false","Not Synced"
"0033j00003FgrOHAAZ","false","0033j00003FgrOHAAZ","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FgvXQAAZ","false","0033j00003FgvXQAAZ","Delete","No Email or Phone","false","Not Synced"
"0033j00003FgyqsAAB","false","0033j00003FgyqsAAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhMpWAAV","false","0033j00003FhMpWAAV","Delete","No Email or Phone","false","Not Synced"
"0033j00003FhPDWAA3","false","0033j00003FhPDWAA3","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhR3qAAF","false","0033j00003FhR3qAAF","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhR4KAAV","false","0033j00003FhR4KAAV","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhRBBAA3","false","0033j00003FhRBBAA3","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhRBGAA3","false","0033j00003FhRBGAA3","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhRKcAAN","false","0033j00003FhRKcAAN","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhTqZAAV","false","0033j00003FhTqZAAV","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhVgtAAF","false","0033j00003FhVgtAAF","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhVqUAAV","false","0033j00003FhVqUAAV","Delete","No Email or Phone","false","Not Synced"
"0033j00003Fha0DAAR","false","0033j00003Fha0DAAR","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Fha6WAAR","false","0033j00003Fha6WAAR","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhatlAAB","false","0033j00003FhatlAAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhbusAAB","false","0033j00003FhbusAAB","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003Fhc1KAAR","false","0033j00003Fhc1KAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00003FhcwOAAR","false","0033j00003FhcwOAAR","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhcwXAAR","false","0033j00003FhcwXAAR","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003FhnriAAB","false","0033j00003FhnriAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00003FhntZAAR","false","0033j00003FhntZAAR","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003OO9NJAA1","false","0033j00003OO9NJAA1","OK","","false","Not Synced"
"0033j00003OO9uyAAD","false","0033j00003OO9uyAAD","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003OOC1vAAH","false","0033j00003OOC1vAAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003OOE4NAAX","false","0033j00003OOE4NAAX","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003OOE4cAAH","false","0033j00003OOE4cAAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003OOGpOAAX","false","0033j00003OOGpOAAX","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003OOH15AAH","false","0033j00003OOH15AAH","Delete","No Activity 3+ Years","false","Not Synced"
"0033j00003OOH4EAAX","false","0033j00003OOH4EAAX","Delete","No Activity 3+ Years","false","Not Synced"
