Id,Clean_Status__c
0033j00003zjF3VAAU,OK
0033j00003zjF3WAAU,Delete
0033j00003zjF3XAAU,Duplicate
0033j00003zjF3YAAU,OK
0033j00003zjF3aAAE,OK
0033j00003zjF3bAAE,OK
0033j00003zjF3cAAE,OK
0033j00003zjF3dAAE,Delete
0033j00003zjF3eAAE,Duplicate
0033j00003zjF3gAAE,OK
0033j00003zjF3iAAE,Duplicate
0033j00003zjF3jAAE,Duplicate
0033j00003zjF3kAAE,Delete
0033j00003zjF3lAAE,Duplicate
0033j00003zjF3mAAE,Delete
0033j00003zjF3nAAE,Delete
0033j00003zjF3qAAE,OK
0033j00003zjF3sAAE,Duplicate
0033j00003zjF3tAAE,OK
0033j00003zjF3uAAE,Review
0033j00003zjF3vAAE,Duplicate
0033j00003zjF3wAAE,OK
0033j00003zjF3xAAE,OK
0033j00003zjF3yAAE,OK
0033j00003zjF3zAAE,OK
0033j00003zjF40AAE,OK
0033j00003zjF41AAE,Delete
0033j00003zjF42AAE,Delete
0033j00003zjF43AAE,OK
0033j00003zjF44AAE,Delete
0033j00003zjF45AAE,Delete
0033j00003zjF46AAE,OK
0033j00003zjF47AAE,Delete
0033j00003zjF48AAE,Delete
0033j00003zjF49AAE,Duplicate
0033j00003zjF4AAAU,OK
0033j00003zjF4CAAU,Delete
0033j00003zjF4DAAU,OK
0033j00003zjF4FAAU,OK
0033j00003zjF4GAAU,Delete
0033j00003zjF4HAAU,OK
0033j00003zjF4IAAU,Delete
0033j00003zjF4JAAU,OK
0033j00003zjF4KAAU,Duplicate
0033j00003zjF4LAAU,Delete
0033j00003zjF4MAAU,OK
0033j00003zjF4NAAU,OK
0033j00003zjF4OAAU,OK
0033j00003zjF4QAAU,OK
0033j00003zjF4RAAU,OK
0033j00003zjF4SAAU,Delete
0033j00003zjF4UAAU,Duplicate
0033j00003zjF4VAAU,OK
0033j00003zjF4WAAU,OK
0033j00003zjF4XAAU,OK
0033j00003zjF4YAAU,Delete
0033j00003zjF4ZAAU,OK
0033j00003zjF4aAAE,OK
0033j00003zjF4bAAE,OK
0033j00003zjF4cAAE,Delete
0033j00003zjF4dAAE,OK
